Index,File,Points,Lambda_Min,Lambda_Max,Integral,Peak_Value,Peak_Lambda,Mean_Value,Time_HMS
220,500_705_QEPB04081__220__20-49-02-481.txt,1044,220.843,1015.12,1764614.05426,48546.38,504.934,2186.67980842912,2000-01-01 20:49:02
221,500_705_QEPB04081__221__20-49-03-480.txt,1044,220.843,1015.12,1763918.6735,48529.5,504.934,2185.80842911877,2000-01-01 20:49:03
222,500_705_QEPB04081__222__20-49-04-471.txt,1044,220.843,1015.12,1762546.75,48515,504.934,2184.08908045977,2000-01-01 20:49:04
223,500_705_QEPB04081__223__20-49-05-465.txt,1044,220.843,1015.12,1764068.04424,48508.62,504.16,2185.99643678161,2000-01-01 20:49:05
224,500_705_QEPB04081__224__20-49-06-455.txt,1044,220.843,1015.12,1763415.547,48494.5,504.16,2185.1867816092,2000-01-01 20:49:06
226,500_705_QEPB04081__226__20-49-07-473.txt,1044,220.843,1015.12,1762556.582,48487.5,504.16,2184.1101532567,2000-01-01 20:49:07
227,500_705_QEPB04081__227__20-49-08-472.txt,1044,220.843,1015.12,1763040.98425,48506.25,504.16,2184.72413793103,2000-01-01 20:49:08
228,500_705_QEPB04081__228__20-49-09-465.txt,1044,220.843,1015.12,1762217.53626,48441.38,504.934,2183.68747126437,2000-01-01 20:49:09
229,500_705_QEPB04081__229__20-49-10-463.txt,1044,220.843,1015.12,1762108.45825,48487.75,504.16,2183.56130268199,2000-01-01 20:49:10
231,500_705_QEPB04081__231__20-49-11-470.txt,1044,220.843,1015.12,1761693.26376,48432.88,504.16,2183.04666666667,2000-01-01 20:49:11
232,500_705_QEPB04081__232__20-49-12-473.txt,1044,220.843,1015.12,1761537.65924,48393.12,504.934,2182.86233716475,2000-01-01 20:49:12
233,500_705_QEPB04081__233__20-49-13-474.txt,1044,220.843,1015.12,1761317.63775,48424.75,504.934,2182.58333333333,2000-01-01 20:49:13
235,500_705_QEPB04081__235__20-49-14-490.txt,1044,220.843,1015.12,1761386.2095,48398,504.16,2182.67432950192,2000-01-01 20:49:14
236,500_705_QEPB04081__236__20-49-15-483.txt,1044,220.843,1015.12,1760838.12174,48385.12,504.934,2181.99260536398,2000-01-01 20:49:15
237,500_705_QEPB04081__237__20-49-16-477.txt,1044,220.843,1015.12,1760956.27074,48435.62,504.934,2182.13436781609,2000-01-01 20:49:16
238,500_705_QEPB04081__238__20-49-17-467.txt,1044,220.843,1015.12,1760222.22625,48302.75,504.16,2181.22892720307,2000-01-01 20:49:17
239,500_705_QEPB04081__239__20-49-18-465.txt,1044,220.843,1015.12,1750868.54874,48062.12,504.16,2169.64107279693,2000-01-01 20:49:18
240,500_705_QEPB04081__240__20-49-19-468.txt,1044,220.843,1015.12,1642419.49224,45146.62,504.934,2035.24835249042,2000-01-01 20:49:19
241,500_705_QEPB04081__241__20-49-20-464.txt,1044,220.843,1015.12,1687060.49176,46332.38,504.16,2090.56582375479,2000-01-01 20:49:20
242,500_705_QEPB04081__242__20-49-21-478.txt,1044,220.843,1015.12,1751091.99925,48085.25,504.16,2169.91187739464,2000-01-01 20:49:21
243,500_705_QEPB04081__243__20-49-22-475.txt,1044,220.843,1015.12,1757182.67774,48209.12,504.934,2177.47057471264,2000-01-01 20:49:22
244,500_705_QEPB04081__244__20-49-23-469.txt,1044,220.843,1015.12,1759762.65374,48354.12,504.16,2180.67076628352,2000-01-01 20:49:23
245,500_705_QEPB04081__245__20-49-24-460.txt,1044,220.843,1015.12,1756793.72,48211,504.934,2176.98659003831,2000-01-01 20:49:24
246,500_705_QEPB04081__246__20-49-25-461.txt,1044,220.843,1015.12,1757512.658,48239.5,504.934,2177.87068965517,2000-01-01 20:49:25
248,500_705_QEPB04081__248__20-49-26-475.txt,1044,220.843,1015.12,1757463.8385,48273.5,504.934,2177.8122605364,2000-01-01 20:49:26
249,500_705_QEPB04081__249__20-49-27-475.txt,1044,220.843,1015.12,1758862.02126,48237.88,504.934,2179.55241379311,2000-01-01 20:49:27
250,500_705_QEPB04081__250__20-49-28-471.txt,1044,220.843,1015.12,1758031.45274,48272.62,504.934,2178.51846743295,2000-01-01 20:49:28
251,500_705_QEPB04081__251__20-49-29-462.txt,1044,220.843,1015.12,1758125.3535,48224,504.16,2178.64176245211,2000-01-01 20:49:29
252,500_705_QEPB04081__252__20-49-30-453.txt,1044,220.843,1015.12,1758741.57,48305.5,504.934,2179.40325670498,2000-01-01 20:49:30
253,500_705_QEPB04081__253__20-49-31-450.txt,1044,220.843,1015.12,1757784.31474,48199.12,504.934,2178.23877394636,2000-01-01 20:49:31
254,500_705_QEPB04081__254__20-49-32-441.txt,1044,220.843,1015.12,1757279.63975,48152.75,504.934,2177.59961685824,2000-01-01 20:49:32
255,500_705_QEPB04081__255__20-49-33-443.txt,1044,220.843,1015.12,1757477.38375,48157.75,504.934,2177.85823754789,2000-01-01 20:49:33
256,500_705_QEPB04081__256__20-49-34-437.txt,1044,220.843,1015.12,1756862.92674,48129.62,504.934,2177.08168582375,2000-01-01 20:49:34
257,500_705_QEPB04081__257__20-49-35-429.txt,1044,220.843,1015.12,1756156.10025,48206.75,504.934,2176.20881226054,2000-01-01 20:49:35
258,500_705_QEPB04081__258__20-49-36-417.txt,1044,220.843,1015.12,1755243.62525,48055.25,504.934,2175.07567049808,2000-01-01 20:49:36
259,500_705_QEPB04081__259__20-49-37-424.txt,1044,220.843,1015.12,1754809.25175,48034.25,504.16,2174.54214559387,2000-01-01 20:49:37
260,500_705_QEPB04081__260__20-49-38-421.txt,1044,220.843,1015.12,1755275.06,47981.5,504.934,2175.12164750958,2000-01-01 20:49:38
261,500_705_QEPB04081__261__20-49-39-414.txt,1044,220.843,1015.12,1755988.73876,48028.88,504.934,2176.01314176245,2000-01-01 20:49:39
262,500_705_QEPB04081__262__20-49-40-402.txt,1044,220.843,1015.12,1754488.52126,48008.88,504.934,2174.15490421456,2000-01-01 20:49:40
263,500_705_QEPB04081__263__20-49-41-419.txt,1044,220.843,1015.12,1754634.55824,47955.62,504.934,2174.34892720306,2000-01-01 20:49:41
264,500_705_QEPB04081__264__20-49-42-434.txt,1044,220.843,1015.12,1753524.10826,47959.88,504.934,2172.96333333334,2000-01-01 20:49:42
265,500_705_QEPB04081__265__20-49-43-434.txt,1044,220.843,1015.12,1753640.19174,47952.62,504.934,2173.1046743295,2000-01-01 20:49:43
266,500_705_QEPB04081__266__20-49-44-427.txt,1044,220.843,1015.12,1753099.57826,47907.88,504.934,2172.45567049809,2000-01-01 20:49:44
267,500_705_QEPB04081__267__20-49-45-434.txt,1044,220.843,1015.12,1752058.79376,47952.88,504.934,2171.15394636016,2000-01-01 20:49:45
268,500_705_QEPB04081__268__20-49-46-433.txt,1044,220.843,1015.12,1752638.73525,47894.25,504.934,2171.87835249042,2000-01-01 20:49:46
269,500_705_QEPB04081__269__20-49-47-428.txt,1044,220.843,1015.12,1752454.2535,47831.5,504.934,2171.65421455939,2000-01-01 20:49:47
270,500_705_QEPB04081__270__20-49-48-430.txt,1044,220.843,1015.12,1751226.29974,47829.12,504.934,2170.11712643678,2000-01-01 20:49:48
271,500_705_QEPB04081__271__20-49-49-427.txt,1044,220.843,1015.12,1750662.4735,47931,504.934,2169.42911877395,2000-01-01 20:49:49
272,500_705_QEPB04081__272__20-49-50-426.txt,1044,220.843,1015.12,1751220.61374,47806.12,504.934,2170.12383141762,2000-01-01 20:49:50
273,500_705_QEPB04081__273__20-49-51-422.txt,1044,220.843,1015.12,1749854.013,47803,504.934,2168.42720306513,2000-01-01 20:49:51
274,500_705_QEPB04081__274__20-49-52-416.txt,1044,220.843,1015.12,1749158.699,47787,504.934,2167.56609195402,2000-01-01 20:49:52
275,500_705_QEPB04081__275__20-49-53-415.txt,1044,220.843,1015.12,1749353.14474,47665.62,505.707,2167.80486590038,2000-01-01 20:49:53
276,500_705_QEPB04081__276__20-49-54-412.txt,1044,220.843,1015.12,1748790.56825,47697.25,504.934,2167.11877394636,2000-01-01 20:49:54
277,500_705_QEPB04081__277__20-49-55-423.txt,1044,220.843,1015.12,1749257.49326,47710.38,504.934,2167.70088122606,2000-01-01 20:49:55
278,500_705_QEPB04081__278__20-49-56-423.txt,1044,220.843,1015.12,1749187.32725,47702.25,504.934,2167.61494252874,2000-01-01 20:49:56
279,500_705_QEPB04081__279__20-49-57-419.txt,1044,220.843,1015.12,1747939.66724,47696.12,504.934,2166.06636015325,2000-01-01 20:49:57
280,500_705_QEPB04081__280__20-49-58-423.txt,1044,220.843,1015.12,1747055.31926,47610.38,504.934,2164.96141762452,2000-01-01 20:49:58
281,500_705_QEPB04081__281__20-49-59-414.txt,1044,220.843,1015.12,1747339.7035,47617,504.934,2165.32279693487,2000-01-01 20:49:59
283,500_705_QEPB04081__283__20-50-00-430.txt,1044,220.843,1015.12,1747188.21176,47603.88,504.16,2165.13670498085,2000-01-01 20:50:00
284,500_705_QEPB04081__284__20-50-01-432.txt,1044,220.843,1015.12,1746979.17976,47707.88,504.934,2164.87712643678,2000-01-01 20:50:01
285,500_705_QEPB04081__285__20-50-02-426.txt,1044,220.843,1015.12,1746140.87326,47580.38,504.934,2163.83498084291,2000-01-01 20:50:02
286,500_705_QEPB04081__286__20-50-03-421.txt,1044,220.843,1015.12,1745783.2935,47613.5,504.934,2163.39176245211,2000-01-01 20:50:03
287,500_705_QEPB04081__287__20-50-04-426.txt,1044,220.843,1015.12,1745452.689,47597.5,504.934,2162.98275862069,2000-01-01 20:50:04
288,500_705_QEPB04081__288__20-50-05-418.txt,1044,220.843,1015.12,1745879.84625,47567.75,504.934,2163.51819923372,2000-01-01 20:50:05
289,500_705_QEPB04081__289__20-50-06-412.txt,1044,220.843,1015.12,1744566.53724,47440.12,504.934,2161.88340996168,2000-01-01 20:50:06
290,500_705_QEPB04081__290__20-50-07-403.txt,1044,220.843,1015.12,1745529.91624,47587.12,504.934,2163.09318007663,2000-01-01 20:50:07
291,500_705_QEPB04081__291__20-50-08-398.txt,1044,220.843,1015.12,1745506.94275,47497.25,504.16,2163.06800766284,2000-01-01 20:50:08
292,500_705_QEPB04081__292__20-50-09-400.txt,1044,220.843,1015.12,1746377.08574,47498.62,504.934,2164.13724137931,2000-01-01 20:50:09
293,500_705_QEPB04081__293__20-50-10-398.txt,1044,220.843,1015.12,1743174.5435,47506.5,504.934,2160.16283524904,2000-01-01 20:50:10
295,500_705_QEPB04081__295__20-50-11-403.txt,1044,220.843,1015.12,1744680.97226,47419.88,505.707,2162.04187739464,2000-01-01 20:50:11
296,500_705_QEPB04081__296__20-50-12-400.txt,1044,220.843,1015.12,1744056.338,47503,504.934,2161.26819923372,2000-01-01 20:50:12
297,500_705_QEPB04081__297__20-50-13-392.txt,1044,220.843,1015.12,1743155.48325,47472.25,504.934,2160.13697318008,2000-01-01 20:50:13
299,500_705_QEPB04081__299__20-50-14-414.txt,1044,220.843,1015.12,1744562.01275,47515.25,504.934,2161.90038314176,2000-01-01 20:50:14
300,500_705_QEPB04081__300__20-50-15-406.txt,1044,220.843,1015.12,1743963.55024,47487.12,504.934,2161.15544061302,2000-01-01 20:50:15
301,500_705_QEPB04081__301__20-50-16-408.txt,1044,220.843,1015.12,1742575.35725,47428.75,504.934,2159.42911877395,2000-01-01 20:50:16
302,500_705_QEPB04081__302__20-50-17-400.txt,1044,220.843,1015.12,1743838.00976,47409.88,504.934,2160.99877394636,2000-01-01 20:50:17
303,500_705_QEPB04081__303__20-50-18-404.txt,1044,220.843,1015.12,1744461.29626,47498.88,504.934,2161.7698467433,2000-01-01 20:50:18
305,500_705_QEPB04081__305__20-50-19-415.txt,1044,220.843,1015.12,1706870.50476,46366.88,504.934,2115.18363984675,2000-01-01 20:50:19
306,500_705_QEPB04081__306__20-50-20-428.txt,1044,220.843,1015.12,1673466.46826,45552.38,504.934,2073.78804597701,2000-01-01 20:50:20
307,500_705_QEPB04081__307__20-50-21-428.txt,1044,220.843,1015.12,1734956.00775,47146.25,504.16,2149.98180076628,2000-01-01 20:50:21
309,500_705_QEPB04081__309__20-50-22-453.txt,1044,220.843,1015.12,1701284.3125,46268,504.934,2108.26915708812,2000-01-01 20:50:22
310,500_705_QEPB04081__310__20-50-23-451.txt,1044,220.843,1015.12,1752240.20624,47629.62,505.707,2171.40544061302,2000-01-01 20:50:23
311,500_705_QEPB04081__311__20-50-24-456.txt,1044,220.843,1015.12,1745717.39576,47527.38,504.934,2163.33402298851,2000-01-01 20:50:24
313,500_705_QEPB04081__313__20-50-25-467.txt,1044,220.843,1015.12,1746077.71874,47531.62,504.934,2163.77038314176,2000-01-01 20:50:25
315,500_705_QEPB04081__315__20-50-26-475.txt,1044,220.843,1015.12,1746885.91675,47445.75,504.934,2164.79310344828,2000-01-01 20:50:26
316,500_705_QEPB04081__316__20-50-27-491.txt,1044,220.843,1015.12,1745432.00674,47476.62,505.707,2162.97632183908,2000-01-01 20:50:27
317,500_705_QEPB04081__317__20-50-28-489.txt,1044,220.843,1015.12,1744714.93476,47470.38,504.934,2162.08019157088,2000-01-01 20:50:28
318,500_705_QEPB04081__318__20-50-29-482.txt,1044,220.843,1015.12,1744656.703,47405.5,504.934,2162.01149425287,2000-01-01 20:50:29
319,500_705_QEPB04081__319__20-50-30-475.txt,1044,220.843,1015.12,1745752.30675,47488.75,504.934,2163.37356321839,2000-01-01 20:50:30
320,500_705_QEPB04081__320__20-50-31-466.txt,1044,220.843,1015.12,1745594.73626,47475.38,504.934,2163.18747126437,2000-01-01 20:50:31
321,500_705_QEPB04081__321__20-50-32-460.txt,1044,220.843,1015.12,1743189.93374,47418.12,504.934,2160.20524904214,2000-01-01 20:50:32
323,500_705_QEPB04081__323__20-50-33-472.txt,1044,220.843,1015.12,1744490.279,47406.5,504.934,2161.82567049808,2000-01-01 20:50:33
325,500_705_QEPB04081__325__20-50-34-491.txt,1044,220.843,1015.12,1742809.09474,47369.62,504.934,2159.73398467433,2000-01-01 20:50:34
326,500_705_QEPB04081__326__20-50-35-502.txt,1044,220.843,1015.12,1743304.18775,47366.75,504.934,2160.34865900383,2000-01-01 20:50:35
327,500_705_QEPB04081__327__20-50-36-503.txt,1044,220.843,1015.12,1743082.49724,47300.62,504.934,2160.07498084291,2000-01-01 20:50:36
329,500_705_QEPB04081__329__20-50-37-536.txt,1044,220.843,1015.12,1742422.74726,47293.88,504.934,2159.26218390805,2000-01-01 20:50:37
330,500_705_QEPB04081__330__20-50-38-538.txt,1044,220.843,1015.12,1741903.4625,47220,505.707,2158.62068965517,2000-01-01 20:50:38
331,500_705_QEPB04081__331__20-50-39-531.txt,1044,220.843,1015.12,1741076.65375,47168.25,504.934,2157.60249042146,2000-01-01 20:50:39
332,500_705_QEPB04081__332__20-50-40-529.txt,1044,220.843,1015.12,1740555.10126,47147.88,505.707,2156.95375478928,2000-01-01 20:50:40
334,500_705_QEPB04081__334__20-50-41-556.txt,1044,220.843,1015.12,1740267.94276,47128.38,504.934,2156.58977011495,2000-01-01 20:50:41
335,500_705_QEPB04081__335__20-50-42-568.txt,1044,220.843,1015.12,1739909.9355,47233.5,504.934,2156.15229885057,2000-01-01 20:50:42
336,500_705_QEPB04081__336__20-50-43-562.txt,1044,220.843,1015.12,1740469.77476,47239.88,504.934,2156.84934865901,2000-01-01 20:50:43
337,500_705_QEPB04081__337__20-50-44-560.txt,1044,220.843,1015.12,1739901.64276,47168.38,504.934,2156.13670498085,2000-01-01 20:50:44
339,500_705_QEPB04081__339__20-50-45-569.txt,1044,220.843,1015.12,1740424.372,47149,504.934,2156.79885057471,2000-01-01 20:50:45
340,500_705_QEPB04081__340__20-50-46-570.txt,1044,220.843,1015.12,1740301.42425,47055.75,505.707,2156.6408045977,2000-01-01 20:50:46
341,500_705_QEPB04081__341__20-50-47-559.txt,1044,220.843,1015.12,1738442.82576,47052.88,504.934,2154.34551724138,2000-01-01 20:50:47
342,500_705_QEPB04081__342__20-50-48-559.txt,1044,220.843,1015.12,1739249.30476,46995.88,505.707,2155.34455938698,2000-01-01 20:50:48
344,500_705_QEPB04081__344__20-50-49-570.txt,1044,220.843,1015.12,1739255.066,47057,505.707,2155.35153256705,2000-01-01 20:50:49
345,500_705_QEPB04081__345__20-50-50-575.txt,1044,220.843,1015.12,1738394.31576,47085.38,504.934,2154.29187739464,2000-01-01 20:50:50
346,500_705_QEPB04081__346__20-50-51-576.txt,1044,220.843,1015.12,1737530.17574,46997.62,504.934,2153.21674329502,2000-01-01 20:50:51
348,500_705_QEPB04081__348__20-50-52-589.txt,1044,220.843,1015.12,1737248.39376,47016.38,504.934,2152.86084291188,2000-01-01 20:50:52
349,500_705_QEPB04081__349__20-50-53-595.txt,1044,220.843,1015.12,1736538.67576,46971.38,504.934,2151.99877394636,2000-01-01 20:50:53
350,500_705_QEPB04081__350__20-50-54-590.txt,1044,220.843,1015.12,1736906.85,46931,504.934,2152.44636015326,2000-01-01 20:50:54
351,500_705_QEPB04081__351__20-50-55-592.txt,1044,220.843,1015.12,1736541.02276,46955.38,504.934,2151.98632183908,2000-01-01 20:50:55
353,500_705_QEPB04081__353__20-50-56-604.txt,1044,220.843,1015.12,1737149.002,46940,505.707,2152.75095785441,2000-01-01 20:50:56
354,500_705_QEPB04081__354__20-50-57-602.txt,1044,220.843,1015.12,1736305.42826,46942.88,504.934,2151.70279693487,2000-01-01 20:50:57
355,500_705_QEPB04081__355__20-50-58-603.txt,1044,220.843,1015.12,1736368.03374,46917.12,504.934,2151.78858237548,2000-01-01 20:50:58
356,500_705_QEPB04081__356__20-50-59-604.txt,1044,220.843,1015.12,1735028.78724,46857.62,504.934,2150.12,2000-01-01 20:50:59
357,500_705_QEPB04081__357__20-51-00-596.txt,1044,220.843,1015.12,1734888.59226,46877.88,505.707,2149.95279693487,2000-01-01 20:51:00
358,500_705_QEPB04081__358__20-51-01-585.txt,1044,220.843,1015.12,1735016.53626,46855.88,505.707,2150.11084291188,2000-01-01 20:51:01
359,500_705_QEPB04081__359__20-51-02-577.txt,1044,220.843,1015.12,1734959.19075,46888.25,504.934,2150.04885057471,2000-01-01 20:51:02
361,500_705_QEPB04081__361__20-51-03-591.txt,1044,220.843,1015.12,1732381.71825,46757.25,504.934,2146.85344827586,2000-01-01 20:51:03
362,500_705_QEPB04081__362__20-51-04-588.txt,1044,220.843,1015.12,1680397.638,45406,504.934,2082.42720306513,2000-01-01 20:51:04
363,500_705_QEPB04081__363__20-51-05-579.txt,1044,220.843,1015.12,1679090.72524,45332.12,505.707,2080.8077394636,2000-01-01 20:51:05
364,500_705_QEPB04081__364__20-51-06-570.txt,1044,220.843,1015.12,1717485.61226,46315.88,505.707,2128.39149425288,2000-01-01 20:51:06
365,500_705_QEPB04081__365__20-51-07-567.txt,1044,220.843,1015.12,1766388.03976,47644.38,504.934,2188.99877394636,2000-01-01 20:51:07
366,500_705_QEPB04081__366__20-51-08-552.txt,1044,220.843,1015.12,1737281.10125,46906.25,505.707,2152.92720306513,2000-01-01 20:51:08
367,500_705_QEPB04081__367__20-51-09-561.txt,1044,220.843,1015.12,1736575.66874,46922.62,504.934,2152.0424137931,2000-01-01 20:51:09
368,500_705_QEPB04081__368__20-51-10-569.txt,1044,220.843,1015.12,1736648.31025,46831.25,504.934,2152.13505747126,2000-01-01 20:51:10
369,500_705_QEPB04081__369__20-51-11-583.txt,1044,220.843,1015.12,1736316.285,46800,504.934,2151.73563218391,2000-01-01 20:51:11
370,500_705_QEPB04081__370__20-51-12-577.txt,1044,220.843,1015.12,1736315.263,46887,505.707,2151.72892720307,2000-01-01 20:51:12
371,500_705_QEPB04081__371__20-51-13-590.txt,1044,220.843,1015.12,1735029.81476,46776.38,505.707,2150.13191570882,2000-01-01 20:51:13
372,500_705_QEPB04081__372__20-51-14-584.txt,1044,220.843,1015.12,1735574.378,46818,505.707,2150.8275862069,2000-01-01 20:51:14
374,500_705_QEPB04081__374__20-51-15-598.txt,1044,220.843,1015.12,1733696.7735,46820.5,505.707,2148.48084291188,2000-01-01 20:51:15
375,500_705_QEPB04081__375__20-51-16-596.txt,1044,220.843,1015.12,1734117.31224,46753.12,504.934,2149.01272030651,2000-01-01 20:51:16
376,500_705_QEPB04081__376__20-51-17-588.txt,1044,220.843,1015.12,1733449.95674,46668.62,504.934,2148.1822605364,2000-01-01 20:51:17
377,500_705_QEPB04081__377__20-51-18-603.txt,1044,220.843,1015.12,1733514.03624,46751.12,505.707,2148.27325670498,2000-01-01 20:51:18
378,500_705_QEPB04081__378__20-51-19-598.txt,1044,220.843,1015.12,1732651.14176,46803.38,505.707,2147.19034482759,2000-01-01 20:51:19
379,500_705_QEPB04081__379__20-51-20-602.txt,1044,220.843,1015.12,1733302.70625,46685.75,505.707,2148.00287356322,2000-01-01 20:51:20
380,500_705_QEPB04081__380__20-51-21-594.txt,1044,220.843,1015.12,1732759.97025,46692.25,505.707,2147.34003831418,2000-01-01 20:51:21
382,500_705_QEPB04081__382__20-51-22-613.txt,1044,220.843,1015.12,1733135.14674,46654.12,505.707,2147.81540229885,2000-01-01 20:51:22
383,500_705_QEPB04081__383__20-51-23-606.txt,1044,220.843,1015.12,1730086.34325,46604.75,505.707,2144.02011494253,2000-01-01 20:51:23
384,500_705_QEPB04081__384__20-51-24-600.txt,1044,220.843,1015.12,1732498.23375,46626.75,504.934,2147.0153256705,2000-01-01 20:51:24
385,500_705_QEPB04081__385__20-51-25-600.txt,1044,220.843,1015.12,1731126.06324,46573.62,505.707,2145.31348659004,2000-01-01 20:51:25
386,500_705_QEPB04081__386__20-51-26-592.txt,1044,220.843,1015.12,1730588.56,46546,505.707,2144.65517241379,2000-01-01 20:51:26
388,500_705_QEPB04081__388__20-51-27-609.txt,1044,220.843,1015.12,1731555.236,46571.5,505.707,2145.8591954023,2000-01-01 20:51:27
389,500_705_QEPB04081__389__20-51-28-602.txt,1044,220.843,1015.12,1729988.54175,46569.25,505.707,2143.90517241379,2000-01-01 20:51:28
390,500_705_QEPB04081__390__20-51-29-604.txt,1044,220.843,1015.12,1730356.37476,46488.38,505.707,2144.36275862069,2000-01-01 20:51:29
392,500_705_QEPB04081__392__20-51-30-617.txt,1044,220.843,1015.12,1729980.70974,46520.62,504.934,2143.91406130268,2000-01-01 20:51:30
393,500_705_QEPB04081__393__20-51-31-614.txt,1044,220.843,1015.12,1729489.60726,46586.88,505.707,2143.29475095786,2000-01-01 20:51:31
394,500_705_QEPB04081__394__20-51-32-611.txt,1044,220.843,1015.12,1729968.13925,46430.25,505.707,2143.89750957854,2000-01-01 20:51:32
396,500_705_QEPB04081__396__20-51-33-630.txt,1044,220.843,1015.12,1729305.3795,46450.5,505.707,2143.07662835249,2000-01-01 20:51:33
397,500_705_QEPB04081__397__20-51-34-624.txt,1044,220.843,1015.12,1727862.47325,46487.75,505.707,2141.280651341,2000-01-01 20:51:34
398,500_705_QEPB04081__398__20-51-35-619.txt,1044,220.843,1015.12,1727422.48275,46460.25,505.707,2140.74425287356,2000-01-01 20:51:35
399,500_705_QEPB04081__399__20-51-36-621.txt,1044,220.843,1015.12,1727958.88776,46437.88,505.707,2141.40490421456,2000-01-01 20:51:36
401,500_705_QEPB04081__401__20-51-37-651.txt,1044,220.843,1015.12,1727153.21375,46439.25,505.707,2140.41187739464,2000-01-01 20:51:37
403,500_705_QEPB04081__403__20-51-38-668.txt,1044,220.843,1015.12,1727600.13625,46401.75,505.707,2140.96072796935,2000-01-01 20:51:38
404,500_705_QEPB04081__404__20-51-39-667.txt,1044,220.843,1015.12,1726679.27176,46431.88,505.707,2139.81869731801,2000-01-01 20:51:39
405,500_705_QEPB04081__405__20-51-40-661.txt,1044,220.843,1015.12,1725894.71626,46359.38,505.707,2138.83785440613,2000-01-01 20:51:40
406,500_705_QEPB04081__406__20-51-41-664.txt,1044,220.843,1015.12,1725949.688,46444,505.707,2138.91091954023,2000-01-01 20:51:41
407,500_705_QEPB04081__407__20-51-42-662.txt,1044,220.843,1015.12,1726097.15674,46332.12,505.707,2139.1046743295,2000-01-01 20:51:42
408,500_705_QEPB04081__408__20-51-43-679.txt,1044,220.843,1015.12,1628994.40125,43745.25,505.707,2018.77394636015,2000-01-01 20:51:43
409,500_705_QEPB04081__409__20-51-44-674.txt,1044,220.843,1015.12,1735161.92676,46622.88,505.707,2150.33977011495,2000-01-01 20:51:44
410,500_705_QEPB04081__410__20-51-45-670.txt,1044,220.843,1015.12,1719449.641,46224.5,505.707,2130.86206896552,2000-01-01 20:51:45
412,500_705_QEPB04081__412__20-51-46-686.txt,1044,220.843,1015.12,1720138.8955,46243,505.707,2131.72030651341,2000-01-01 20:51:46
413,500_705_QEPB04081__413__20-51-47-675.txt,1044,220.843,1015.12,1721536.52626,46180.88,505.707,2133.45662835249,2000-01-01 20:51:47
415,500_705_QEPB04081__415__20-51-48-689.txt,1044,220.843,1015.12,1720421.74574,46192.12,505.707,2132.07498084291,2000-01-01 20:51:48
416,500_705_QEPB04081__416__20-51-49-690.txt,1044,220.843,1015.12,1721613.55826,46203.88,505.707,2133.55241379311,2000-01-01 20:51:49
417,500_705_QEPB04081__417__20-51-50-691.txt,1044,220.843,1015.12,1720169.27626,46197.88,505.707,2131.75068965518,2000-01-01 20:51:50
418,500_705_QEPB04081__418__20-51-51-692.txt,1044,220.843,1015.12,1719994.77424,46095.12,505.707,2131.54911877394,2000-01-01 20:51:51
419,500_705_QEPB04081__419__20-51-52-688.txt,1044,220.843,1015.12,1720614.118,46139.5,505.707,2132.32567049808,2000-01-01 20:51:52
421,500_705_QEPB04081__421__20-51-53-698.txt,1044,220.843,1015.12,1719361.52474,46111.12,505.707,2130.76750957854,2000-01-01 20:51:53
422,500_705_QEPB04081__422__20-51-54-695.txt,1044,220.843,1015.12,1720289.48775,46137.25,505.707,2131.9224137931,2000-01-01 20:51:54
423,500_705_QEPB04081__423__20-51-55-687.txt,1044,220.843,1015.12,1719192.23675,46042.25,505.707,2130.56704980843,2000-01-01 20:51:55
425,500_705_QEPB04081__425__20-51-56-703.txt,1044,220.843,1015.12,1717352.04374,45981.62,505.707,2128.27804597701,2000-01-01 20:51:56
426,500_705_QEPB04081__426__20-51-57-709.txt,1044,220.843,1015.12,1718070.212,46035.5,505.707,2129.18103448276,2000-01-01 20:51:57
427,500_705_QEPB04081__427__20-51-58-707.txt,1044,220.843,1015.12,1717693.90375,45937.75,505.707,2128.71743295019,2000-01-01 20:51:58
428,500_705_QEPB04081__428__20-51-59-710.txt,1044,220.843,1015.12,1717652.08726,46075.38,505.707,2128.65298850575,2000-01-01 20:51:59
429,500_705_QEPB04081__429__20-52-00-706.txt,1044,220.843,1015.12,1715623.92426,45929.88,505.707,2126.1453256705,2000-01-01 20:52:00
430,500_705_QEPB04081__430__20-52-01-701.txt,1044,220.843,1015.12,1716310.80176,45980.38,505.707,2127.00835249042,2000-01-01 20:52:01
431,500_705_QEPB04081__431__20-52-02-710.txt,1044,220.843,1015.12,1715168.88625,45912.75,505.707,2125.58429118774,2000-01-01 20:52:02
432,500_705_QEPB04081__432__20-52-03-710.txt,1044,220.843,1015.12,1715541.35024,45869.62,505.707,2126.06252873563,2000-01-01 20:52:03
433,500_705_QEPB04081__433__20-52-04-708.txt,1044,220.843,1015.12,1714711.38975,45844.25,505.707,2125.02777777778,2000-01-01 20:52:04
434,500_705_QEPB04081__434__20-52-05-700.txt,1044,220.843,1015.12,1712724.07475,45876.75,505.707,2122.55938697318,2000-01-01 20:52:05
435,500_705_QEPB04081__435__20-52-06-700.txt,1044,220.843,1015.12,1712870.27376,45848.88,505.707,2122.74111111111,2000-01-01 20:52:06
437,500_705_QEPB04081__437__20-52-07-708.txt,1044,220.843,1015.12,1713209.676,45836,505.707,2123.16666666667,2000-01-01 20:52:07
