Index,File,Points,Lambda_Min,Lambda_Max,Integral,Peak_Value,Peak_Lambda,Mean_Value,Time_HMS
202,500_145_QEPB04081__202__11-32-11-508.txt,1044,220.843,1015.12,554930.56,16945.5,508.027,687.991379310345,2000-01-01 11:32:11
203,500_145_QEPB04081__203__11-32-12-503.txt,1044,220.843,1015.12,555506.46925,16984.25,508.027,688.709770114943,2000-01-01 11:32:12
204,500_145_QEPB04081__204__11-32-13-502.txt,1044,220.843,1015.12,555552.59,16942.5,508.027,688.772030651341,2000-01-01 11:32:13
205,500_145_QEPB04081__205__11-32-14-500.txt,1044,220.843,1015.12,555266.82126,16931.38,508.027,688.413524904218,2000-01-01 11:32:14
206,500_145_QEPB04081__206__11-32-15-493.txt,1044,220.843,1015.12,554932.1295,16930,508.027,687.994252873563,2000-01-01 11:32:15
207,500_145_QEPB04081__207__11-32-16-501.txt,1044,220.843,1015.12,554876.3355,16969,508.027,687.929118773946,2000-01-01 11:32:16
208,500_145_QEPB04081__208__11-32-17-509.txt,1044,220.843,1015.12,555319.3425,16903.5,508.027,688.485632183908,2000-01-01 11:32:17
209,500_145_QEPB04081__209__11-32-18-506.txt,1044,220.843,1015.12,555279.81125,16945.25,508.027,688.431034482759,2000-01-01 11:32:18
210,500_145_QEPB04081__210__11-32-19-496.txt,1044,220.843,1015.12,554646.34125,16920.75,508.027,687.639846743295,2000-01-01 11:32:19
211,500_145_QEPB04081__211__11-32-20-488.txt,1044,220.843,1015.12,555151.54224,16926.62,507.253,688.278045977009,2000-01-01 11:32:20
212,500_145_QEPB04081__212__11-32-21-480.txt,1044,220.843,1015.12,554647.12025,16894.25,507.253,687.647509578544,2000-01-01 11:32:21
213,500_145_QEPB04081__213__11-32-22-496.txt,1044,220.843,1015.12,554881.26424,16929.12,508.027,687.935134099614,2000-01-01 11:32:22
214,500_145_QEPB04081__214__11-32-23-490.txt,1044,220.843,1015.12,554692.84726,16872.38,508.027,687.705670498087,2000-01-01 11:32:23
215,500_145_QEPB04081__215__11-32-24-486.txt,1044,220.843,1015.12,554687.93176,16885.38,508.027,687.69992337165,2000-01-01 11:32:24
216,500_145_QEPB04081__216__11-32-25-504.txt,1044,220.843,1015.12,554571.93675,16877.25,508.027,687.554597701149,2000-01-01 11:32:25
217,500_145_QEPB04081__217__11-32-26-503.txt,1044,220.843,1015.12,555140.03174,16873.62,508.027,688.267509578541,2000-01-01 11:32:26
218,500_145_QEPB04081__218__11-32-27-494.txt,1044,220.843,1015.12,554641.94726,16852.38,507.253,687.643409961689,2000-01-01 11:32:27
219,500_145_QEPB04081__219__11-32-28-493.txt,1044,220.843,1015.12,554577.41876,16844.38,508.027,687.564865900386,2000-01-01 11:32:28
220,500_145_QEPB04081__220__11-32-29-492.txt,1044,220.843,1015.12,554367.07675,16889.25,508.027,687.299808429119,2000-01-01 11:32:29
221,500_145_QEPB04081__221__11-32-30-484.txt,1044,220.843,1015.12,553627.56624,16880.62,507.253,686.37670498084,2000-01-01 11:32:30
222,500_145_QEPB04081__222__11-32-31-486.txt,1044,220.843,1015.12,554434.80426,16839.38,508.027,687.384789272034,2000-01-01 11:32:31
223,500_145_QEPB04081__223__11-32-32-501.txt,1044,220.843,1015.12,554014.92225,16831.75,508.027,686.861111111111,2000-01-01 11:32:32
224,500_145_QEPB04081__224__11-32-33-497.txt,1044,220.843,1015.12,554475.12126,16830.38,507.253,687.438429118777,2000-01-01 11:32:33
225,500_145_QEPB04081__225__11-32-34-500.txt,1044,220.843,1015.12,554119.75,16877,508.027,686.989463601533,2000-01-01 11:32:34
226,500_145_QEPB04081__226__11-32-35-494.txt,1044,220.843,1015.12,554333.29626,16885.38,508.027,687.260268199237,2000-01-01 11:32:35
227,500_145_QEPB04081__227__11-32-36-491.txt,1044,220.843,1015.12,554312.33825,16897.25,508.027,687.236590038314,2000-01-01 11:32:36
228,500_145_QEPB04081__228__11-32-37-497.txt,1044,220.843,1015.12,553879.22475,16842.75,508.027,686.694444444444,2000-01-01 11:32:37
229,500_145_QEPB04081__229__11-32-38-490.txt,1044,220.843,1015.12,553016.07226,16838.88,508.027,685.608927203068,2000-01-01 11:32:38
230,500_145_QEPB04081__230__11-32-39-488.txt,1044,220.843,1015.12,553578.8405,16805,508.027,686.32183908046,2000-01-01 11:32:39
231,500_145_QEPB04081__231__11-32-40-482.txt,1044,220.843,1015.12,554108.43725,16860.25,508.027,686.983716475096,2000-01-01 11:32:40
232,500_145_QEPB04081__232__11-32-41-485.txt,1044,220.843,1015.12,538442.42574,16352.62,508.027,667.56731800766,2000-01-01 11:32:41
233,500_145_QEPB04081__233__11-32-42-474.txt,1044,220.843,1015.12,527492.28875,16034.75,508.027,653.977011494253,2000-01-01 11:32:42
234,500_145_QEPB04081__234__11-32-43-469.txt,1044,220.843,1015.12,522639.63026,15873.38,508.027,647.968122605367,2000-01-01 11:32:43
235,500_145_QEPB04081__235__11-32-44-476.txt,1044,220.843,1015.12,506790.539,15348.5,507.253,628.32662835249,2000-01-01 11:32:44
236,500_145_QEPB04081__236__11-32-45-469.txt,1044,220.843,1015.12,548773.07575,16694.25,508.027,680.36877394636,2000-01-01 11:32:45
237,500_145_QEPB04081__237__11-32-46-468.txt,1044,220.843,1015.12,549363.5335,16686.5,508.027,681.090996168582,2000-01-01 11:32:46
238,500_145_QEPB04081__238__11-32-47-466.txt,1044,220.843,1015.12,550163.60276,16723.88,508.027,682.089770114946,2000-01-01 11:32:47
239,500_145_QEPB04081__239__11-32-48-459.txt,1044,220.843,1015.12,550981.7225,16681,508.027,683.11877394636,2000-01-01 11:32:48
240,500_145_QEPB04081__240__11-32-49-459.txt,1044,220.843,1015.12,549938.50124,16685.62,508.027,681.803908045974,2000-01-01 11:32:49
241,500_145_QEPB04081__241__11-32-50-461.txt,1044,220.843,1015.12,550846.95676,16717.38,508.027,682.944176245214,2000-01-01 11:32:50
242,500_145_QEPB04081__242__11-32-51-458.txt,1044,220.843,1015.12,550430.38174,16685.12,508.027,682.42363984674,2000-01-01 11:32:51
243,500_145_QEPB04081__243__11-32-52-450.txt,1044,220.843,1015.12,550735.00524,16687.12,507.253,682.801992337162,2000-01-01 11:32:52
245,500_145_QEPB04081__245__11-32-53-463.txt,1044,220.843,1015.12,551163.7115,16759,508.027,683.344827586207,2000-01-01 11:32:53
246,500_145_QEPB04081__246__11-32-54-466.txt,1044,220.843,1015.12,550636.29376,16710.38,508.027,682.681724137934,2000-01-01 11:32:54
247,500_145_QEPB04081__247__11-32-55-470.txt,1044,220.843,1015.12,549704.41776,16710.38,508.027,681.513141762455,2000-01-01 11:32:55
248,500_145_QEPB04081__248__11-32-56-468.txt,1044,220.843,1015.12,550482.151,16699.5,507.253,682.492337164751,2000-01-01 11:32:56
249,500_145_QEPB04081__249__11-32-57-476.txt,1044,220.843,1015.12,550391.62224,16648.12,508.027,682.377662835246,2000-01-01 11:32:57
250,500_145_QEPB04081__250__11-32-58-472.txt,1044,220.843,1015.12,550292.62125,16650.25,508.027,682.255747126437,2000-01-01 11:32:58
251,500_145_QEPB04081__251__11-32-59-484.txt,1044,220.843,1015.12,550491.26224,16640.12,508.027,682.502183908043,2000-01-01 11:32:59
252,500_145_QEPB04081__252__11-33-00-476.txt,1044,220.843,1015.12,549661.27226,16629.88,508.027,681.470996168585,2000-01-01 11:33:00
253,500_145_QEPB04081__253__11-33-01-468.txt,1044,220.843,1015.12,550188.7845,16681,508.027,682.124521072797,2000-01-01 11:33:01
254,500_145_QEPB04081__254__11-33-02-463.txt,1044,220.843,1015.12,550401.58,16611.5,507.253,682.39846743295,2000-01-01 11:33:02
255,500_145_QEPB04081__255__11-33-03-466.txt,1044,220.843,1015.12,550648.00625,16626.25,508.8,682.712643678161,2000-01-01 11:33:03
256,500_145_QEPB04081__256__11-33-04-463.txt,1044,220.843,1015.12,550116.22075,16620.25,508.027,682.041187739464,2000-01-01 11:33:04
257,500_145_QEPB04081__257__11-33-05-456.txt,1044,220.843,1015.12,550070.215,16622.5,508.027,681.98754789272,2000-01-01 11:33:05
258,500_145_QEPB04081__258__11-33-06-472.txt,1044,220.843,1015.12,549642.023,16628.5,508.027,681.445402298851,2000-01-01 11:33:06
259,500_145_QEPB04081__259__11-33-07-464.txt,1044,220.843,1015.12,549696.722,16669.5,508.027,681.522988505747,2000-01-01 11:33:07
260,500_145_QEPB04081__260__11-33-08-465.txt,1044,220.843,1015.12,550331.85876,16654.88,508.027,682.319655172417,2000-01-01 11:33:08
261,500_145_QEPB04081__261__11-33-09-478.txt,1044,220.843,1015.12,549626.01175,16643.25,508.027,681.435823754789,2000-01-01 11:33:09
262,500_145_QEPB04081__262__11-33-10-495.txt,1044,220.843,1015.12,549616.22524,16612.12,508.027,681.422681992334,2000-01-01 11:33:10
263,500_145_QEPB04081__263__11-33-11-494.txt,1044,220.843,1015.12,549843.81474,16587.62,507.253,681.708122605361,2000-01-01 11:33:11
264,500_145_QEPB04081__264__11-33-12-492.txt,1044,220.843,1015.12,549839.9095,16593.5,508.027,681.7030651341,2000-01-01 11:33:12
265,500_145_QEPB04081__265__11-33-13-488.txt,1044,220.843,1015.12,548921.88625,16595.75,508.027,680.556513409962,2000-01-01 11:33:13
266,500_145_QEPB04081__266__11-33-14-481.txt,1044,220.843,1015.12,549688.28,16584.5,508.027,681.516283524904,2000-01-01 11:33:14
267,500_145_QEPB04081__267__11-33-15-488.txt,1044,220.843,1015.12,549768.09524,16577.62,508.027,681.619999999997,2000-01-01 11:33:15
268,500_145_QEPB04081__268__11-33-16-501.txt,1044,220.843,1015.12,548287.82874,16582.12,508.027,679.764636015323,2000-01-01 11:33:16
270,500_145_QEPB04081__270__11-33-17-509.txt,1044,220.843,1015.12,549385.691,16608,508.027,681.147509578544,2000-01-01 11:33:17
271,500_145_QEPB04081__271__11-33-18-504.txt,1044,220.843,1015.12,548688.4095,16594,508.027,680.271072796935,2000-01-01 11:33:18
272,500_145_QEPB04081__272__11-33-19-503.txt,1044,220.843,1015.12,549059.8325,16572.5,508.027,680.736590038314,2000-01-01 11:33:19
273,500_145_QEPB04081__273__11-33-20-497.txt,1044,220.843,1015.12,549405.99425,16583.75,508.027,681.170498084291,2000-01-01 11:33:20
274,500_145_QEPB04081__274__11-33-21-494.txt,1044,220.843,1015.12,548807.8585,16536,508.027,680.417624521073,2000-01-01 11:33:21
275,500_145_QEPB04081__275__11-33-22-490.txt,1044,220.843,1015.12,548967.75875,16526.25,508.027,680.620689655172,2000-01-01 11:33:22
276,500_145_QEPB04081__276__11-33-23-494.txt,1044,220.843,1015.12,548974.603,16536,508.027,680.639846743295,2000-01-01 11:33:23
277,500_145_QEPB04081__277__11-33-24-490.txt,1044,220.843,1015.12,549051.56625,16531.75,508.027,680.734674329502,2000-01-01 11:33:24
278,500_145_QEPB04081__278__11-33-25-485.txt,1044,220.843,1015.12,548350.025,16531,508.027,679.85153256705,2000-01-01 11:33:25
279,500_145_QEPB04081__279__11-33-26-481.txt,1044,220.843,1015.12,548893.7375,16538,508.027,680.52969348659,2000-01-01 11:33:26
281,500_145_QEPB04081__281__11-33-27-500.txt,1044,220.843,1015.12,548233.41524,16502.12,508.027,679.710996168579,2000-01-01 11:33:27
282,500_145_QEPB04081__282__11-33-28-495.txt,1044,220.843,1015.12,548273.20525,16528.75,508.027,679.750957854406,2000-01-01 11:33:28
283,500_145_QEPB04081__283__11-33-29-506.txt,1044,220.843,1015.12,547982.7015,16519.5,508.027,679.39367816092,2000-01-01 11:33:29
284,500_145_QEPB04081__284__11-33-30-499.txt,1044,220.843,1015.12,548283.94574,16561.12,508.027,679.774214559384,2000-01-01 11:33:30
285,500_145_QEPB04081__285__11-33-31-491.txt,1044,220.843,1015.12,548480.48626,16579.88,508.027,680.014099616861,2000-01-01 11:33:31
286,500_145_QEPB04081__286__11-33-32-484.txt,1044,220.843,1015.12,548748.44475,16502.75,508.027,680.357279693487,2000-01-01 11:33:32
287,500_145_QEPB04081__287__11-33-33-480.txt,1044,220.843,1015.12,548487.00526,16498.88,508.027,680.03421455939,2000-01-01 11:33:33
288,500_145_QEPB04081__288__11-33-34-481.txt,1044,220.843,1015.12,548090.2635,16521.5,508.027,679.536398467433,2000-01-01 11:33:34
289,500_145_QEPB04081__289__11-33-35-479.txt,1044,220.843,1015.12,548065.67074,16465.62,508.027,679.506973180074,2000-01-01 11:33:35
290,500_145_QEPB04081__290__11-33-36-475.txt,1044,220.843,1015.12,548421.84875,16527.75,508.027,679.954980842912,2000-01-01 11:33:36
291,500_145_QEPB04081__291__11-33-37-465.txt,1044,220.843,1015.12,548121.0845,16546.5,508.027,679.577586206897,2000-01-01 11:33:37
292,500_145_QEPB04081__292__11-33-38-454.txt,1044,220.843,1015.12,547623.42226,16519.88,508.027,678.951839080463,2000-01-01 11:33:38
293,500_145_QEPB04081__293__11-33-39-451.txt,1044,220.843,1015.12,547797.56726,16472.88,508.8,679.172145593873,2000-01-01 11:33:39
294,500_145_QEPB04081__294__11-33-40-450.txt,1044,220.843,1015.12,547772.53124,16452.12,508.027,679.141072796932,2000-01-01 11:33:40
295,500_145_QEPB04081__295__11-33-41-446.txt,1044,220.843,1015.12,547364.03025,16504.75,508.027,678.629310344828,2000-01-01 11:33:41
296,500_145_QEPB04081__296__11-33-42-440.txt,1044,220.843,1015.12,547541.29325,16479.25,508.027,678.855363984674,2000-01-01 11:33:42
297,500_145_QEPB04081__297__11-33-43-443.txt,1044,220.843,1015.12,547681.35375,16469.25,508.027,679.033524904215,2000-01-01 11:33:43
298,500_145_QEPB04081__298__11-33-44-441.txt,1044,220.843,1015.12,547647.38175,16470.25,508.027,678.990421455939,2000-01-01 11:33:44
299,500_145_QEPB04081__299__11-33-45-438.txt,1044,220.843,1015.12,547237.46725,16432.25,507.253,678.481800766284,2000-01-01 11:33:45
300,500_145_QEPB04081__300__11-33-46-447.txt,1044,220.843,1015.12,546162.03675,16447.25,508.027,677.138888888889,2000-01-01 11:33:46
301,500_145_QEPB04081__301__11-33-47-446.txt,1044,220.843,1015.12,547654.49225,16426.25,508.027,678.997126436782,2000-01-01 11:33:47
302,500_145_QEPB04081__302__11-33-48-442.txt,1044,220.843,1015.12,547677.54374,16472.62,508.027,679.031877394633,2000-01-01 11:33:48
303,500_145_QEPB04081__303__11-33-49-438.txt,1044,220.843,1015.12,547772.30575,16482.25,508.027,679.147509578544,2000-01-01 11:33:49
304,500_145_QEPB04081__304__11-33-50-436.txt,1044,220.843,1015.12,547592.01976,16447.88,508.027,678.920229885061,2000-01-01 11:33:50
305,500_145_QEPB04081__305__11-33-51-431.txt,1044,220.843,1015.12,547638.93124,16432.62,508.027,678.987816091951,2000-01-01 11:33:51
306,500_145_QEPB04081__306__11-33-52-436.txt,1044,220.843,1015.12,547527.29974,16501.62,508.027,678.843180076625,2000-01-01 11:33:52
307,500_145_QEPB04081__307__11-33-53-431.txt,1044,220.843,1015.12,548195.7075,16446.5,508.027,679.675287356322,2000-01-01 11:33:53
308,500_145_QEPB04081__308__11-33-54-431.txt,1044,220.843,1015.12,548140.05926,16503.88,508.027,679.607969348662,2000-01-01 11:33:54
309,500_145_QEPB04081__309__11-33-55-441.txt,1044,220.843,1015.12,547875.457,16425.5,508.027,679.27969348659,2000-01-01 11:33:55
310,500_145_QEPB04081__310__11-33-56-445.txt,1044,220.843,1015.12,547974.181,16457.5,508.027,679.397509578544,2000-01-01 11:33:56
311,500_145_QEPB04081__311__11-33-57-458.txt,1044,220.843,1015.12,547730.9835,16461,508.8,679.092911877395,2000-01-01 11:33:57
312,500_145_QEPB04081__312__11-33-58-453.txt,1044,220.843,1015.12,548322.92975,16454.25,508.027,679.843869731801,2000-01-01 11:33:58
313,500_145_QEPB04081__313__11-33-59-455.txt,1044,220.843,1015.12,547680.332,16420.5,508.8,679.034482758621,2000-01-01 11:33:59
314,500_145_QEPB04081__314__11-34-00-473.txt,1044,220.843,1015.12,547467.60424,16476.12,508.027,678.767509578541,2000-01-01 11:34:00
315,500_145_QEPB04081__315__11-34-01-469.txt,1044,220.843,1015.12,546982.13776,16413.38,508.027,678.154904214562,2000-01-01 11:34:01
317,500_145_QEPB04081__317__11-34-02-495.txt,1044,220.843,1015.12,515462.96424,15491.62,508.8,639.09701149425,2000-01-01 11:34:02
318,500_145_QEPB04081__318__11-34-03-484.txt,1044,220.843,1015.12,510853.86076,15323.38,508.027,633.378084291191,2000-01-01 11:34:03
319,500_145_QEPB04081__319__11-34-04-474.txt,1044,220.843,1015.12,524648.594,15740,508.027,650.475095785441,2000-01-01 11:34:04
321,500_145_QEPB04081__321__11-34-05-486.txt,1044,220.843,1015.12,543825.72224,16305.62,508.027,674.25793103448,2000-01-01 11:34:05
322,500_145_QEPB04081__322__11-34-06-491.txt,1044,220.843,1015.12,546734.17475,16368.75,508.027,677.862068965517,2000-01-01 11:34:06
323,500_145_QEPB04081__323__11-34-07-507.txt,1044,220.843,1015.12,546385.34874,16394.12,508.027,677.426513409959,2000-01-01 11:34:07
324,500_145_QEPB04081__324__11-34-08-508.txt,1044,220.843,1015.12,546423.84925,16404.75,508.8,677.466475095785,2000-01-01 11:34:08
325,500_145_QEPB04081__325__11-34-09-510.txt,1044,220.843,1015.12,547065.96575,16424.25,508.027,678.272030651341,2000-01-01 11:34:09
326,500_145_QEPB04081__326__11-34-10-515.txt,1044,220.843,1015.12,546799.39024,16382.12,508.8,677.938965517238,2000-01-01 11:34:10
327,500_145_QEPB04081__327__11-34-11-514.txt,1044,220.843,1015.12,546935.58324,16393.62,508.027,678.111379310342,2000-01-01 11:34:11
329,500_145_QEPB04081__329__11-34-12-545.txt,1044,220.843,1015.12,546762.86675,16431.25,508.027,677.897509578544,2000-01-01 11:34:12
330,500_145_QEPB04081__330__11-34-13-534.txt,1044,220.843,1015.12,546202.44926,16399.88,508.027,677.19513409962,2000-01-01 11:34:13
331,500_145_QEPB04081__331__11-34-14-530.txt,1044,220.843,1015.12,546476.56274,16398.12,508.027,677.538582375476,2000-01-01 11:34:14
332,500_145_QEPB04081__332__11-34-15-542.txt,1044,220.843,1015.12,546566.793,16419,508.027,677.651340996169,2000-01-01 11:34:15
334,500_145_QEPB04081__334__11-34-16-572.txt,1044,220.843,1015.12,547177.17276,16402.38,508.027,678.41544061303,2000-01-01 11:34:16
335,500_145_QEPB04081__335__11-34-17-572.txt,1044,220.843,1015.12,547226.7775,16389,508.027,678.484674329502,2000-01-01 11:34:17
336,500_145_QEPB04081__336__11-34-18-574.txt,1044,220.843,1015.12,546503.61525,16385.25,508.027,677.578544061303,2000-01-01 11:34:18
337,500_145_QEPB04081__337__11-34-19-565.txt,1044,220.843,1015.12,546715.1205,16408.5,508.027,677.840038314176,2000-01-01 11:34:19
338,500_145_QEPB04081__338__11-34-20-557.txt,1044,220.843,1015.12,546404.24376,16357.38,508.027,677.4575862069,2000-01-01 11:34:20
339,500_145_QEPB04081__339__11-34-21-549.txt,1044,220.843,1015.12,546431.48076,16352.38,508.027,677.491111111114,2000-01-01 11:34:21
340,500_145_QEPB04081__340__11-34-22-546.txt,1044,220.843,1015.12,546626.10774,16372.62,508.027,677.735900383139,2000-01-01 11:34:22
341,500_145_QEPB04081__341__11-34-23-538.txt,1044,220.843,1015.12,546227.16974,16323.62,508.027,677.243563218388,2000-01-01 11:34:23
342,500_145_QEPB04081__342__11-34-24-529.txt,1044,220.843,1015.12,545588.6595,16318,508.027,676.439655172414,2000-01-01 11:34:24
343,500_145_QEPB04081__343__11-34-25-549.txt,1044,220.843,1015.12,545868.768,16314,508.027,676.788314176245,2000-01-01 11:34:25
344,500_145_QEPB04081__344__11-34-26-540.txt,1044,220.843,1015.12,545686.57874,16303.12,508.027,676.56731800766,2000-01-01 11:34:26
345,500_145_QEPB04081__345__11-34-27-536.txt,1044,220.843,1015.12,546402.87076,16337.88,508.027,677.469080459773,2000-01-01 11:34:27
346,500_145_QEPB04081__346__11-34-28-534.txt,1044,220.843,1015.12,545254.79276,16334.88,508.8,676.027509578547,2000-01-01 11:34:28
347,500_145_QEPB04081__347__11-34-29-527.txt,1044,220.843,1015.12,545689.399,16343.5,508.027,676.575670498084,2000-01-01 11:34:29
348,500_145_QEPB04081__348__11-34-30-531.txt,1044,220.843,1015.12,545728.62874,16275.12,508.8,676.619999999997,2000-01-01 11:34:30
349,500_145_QEPB04081__349__11-34-31-543.txt,1044,220.843,1015.12,545030.22076,16273.88,508.027,675.7545210728,2000-01-01 11:34:31
350,500_145_QEPB04081__350__11-34-32-550.txt,1044,220.843,1015.12,545345.32574,16255.12,508.8,676.146819923369,2000-01-01 11:34:32
351,500_145_QEPB04081__351__11-34-33-548.txt,1044,220.843,1015.12,545722.3525,16295.5,508.8,676.619731800766,2000-01-01 11:34:33
352,500_145_QEPB04081__352__11-34-34-548.txt,1044,220.843,1015.12,545310.152,16299.5,508.027,676.107279693487,2000-01-01 11:34:34
353,500_145_QEPB04081__353__11-34-35-548.txt,1044,220.843,1015.12,545357.10225,16250.75,508.8,676.167624521073,2000-01-01 11:34:35
354,500_145_QEPB04081__354__11-34-36-548.txt,1044,220.843,1015.12,545726.551,16274.5,508.027,676.636973180077,2000-01-01 11:34:36
355,500_145_QEPB04081__355__11-34-37-552.txt,1044,220.843,1015.12,544946.051,16306.5,508.8,675.657088122605,2000-01-01 11:34:37
356,500_145_QEPB04081__356__11-34-38-547.txt,1044,220.843,1015.12,544269.60375,16235.75,508.8,674.80938697318,2000-01-01 11:34:38
357,500_145_QEPB04081__357__11-34-39-558.txt,1044,220.843,1015.12,545032.9075,16273.5,508.8,675.764367816092,2000-01-01 11:34:39
358,500_145_QEPB04081__358__11-34-40-573.txt,1044,220.843,1015.12,544367.385,16249,508.027,674.932950191571,2000-01-01 11:34:40
359,500_145_QEPB04081__359__11-34-41-561.txt,1044,220.843,1015.12,544332.57924,16291.62,508.027,674.888199233714,2000-01-01 11:34:41
360,500_145_QEPB04081__360__11-34-42-556.txt,1044,220.843,1015.12,543969.32526,16262.88,508.8,674.435555555558,2000-01-01 11:34:42
361,500_145_QEPB04081__361__11-34-43-567.txt,1044,220.843,1015.12,544479.22274,16185.12,508.027,675.074022988503,2000-01-01 11:34:43
362,500_145_QEPB04081__362__11-34-44-567.txt,1044,220.843,1015.12,544991.7825,16253.5,508.8,675.713601532567,2000-01-01 11:34:44
363,500_145_QEPB04081__363__11-34-45-567.txt,1044,220.843,1015.12,544509.02274,16232.12,508.027,675.110421455936,2000-01-01 11:34:45
365,500_145_QEPB04081__365__11-34-46-577.txt,1044,220.843,1015.12,544950.89775,16194.25,508.027,675.674329501916,2000-01-01 11:34:46
366,500_145_QEPB04081__366__11-34-47-589.txt,1044,220.843,1015.12,544195.705,16216,508.027,674.723180076628,2000-01-01 11:34:47
367,500_145_QEPB04081__367__11-34-48-586.txt,1044,220.843,1015.12,544683.96824,16244.62,508.8,675.330727969346,2000-01-01 11:34:48
368,500_145_QEPB04081__368__11-34-49-584.txt,1044,220.843,1015.12,544435.5785,16230.5,508.027,675.023946360153,2000-01-01 11:34:49
369,500_145_QEPB04081__369__11-34-50-592.txt,1044,220.843,1015.12,544595.08476,16188.88,508.027,675.229616858241,2000-01-01 11:34:50
370,500_145_QEPB04081__370__11-34-51-584.txt,1044,220.843,1015.12,544109.37374,16210.62,508.027,674.62670498084,2000-01-01 11:34:51
371,500_145_QEPB04081__371__11-34-52-581.txt,1044,220.843,1015.12,543905.43825,16169.25,508.8,674.366858237548,2000-01-01 11:34:52
372,500_145_QEPB04081__372__11-34-53-579.txt,1044,220.843,1015.12,543106.66724,16185.12,508.027,673.372873563215,2000-01-01 11:34:53
373,500_145_QEPB04081__373__11-34-54-588.txt,1044,220.843,1015.12,543983.6045,16181.5,508.027,674.469348659004,2000-01-01 11:34:54
374,500_145_QEPB04081__374__11-34-55-586.txt,1044,220.843,1015.12,543762.15876,16186.38,508.027,674.191302681995,2000-01-01 11:34:55
375,500_145_QEPB04081__375__11-34-56-584.txt,1044,220.843,1015.12,543540.76426,16180.38,508.027,673.918314176248,2000-01-01 11:34:56
376,500_145_QEPB04081__376__11-34-57-587.txt,1044,220.843,1015.12,542241.42125,16097.25,508.027,672.303639846743,2000-01-01 11:34:57
377,500_145_QEPB04081__377__11-34-58-595.txt,1044,220.843,1015.12,543179.76325,16165.25,508.027,673.471264367816,2000-01-01 11:34:58
378,500_145_QEPB04081__378__11-34-59-588.txt,1044,220.843,1015.12,543723.52425,16180.75,508.027,674.149425287356,2000-01-01 11:34:59
379,500_145_QEPB04081__379__11-35-00-605.txt,1044,220.843,1015.12,544006.57274,16207.12,508.027,674.491647509576,2000-01-01 11:35:00
380,500_145_QEPB04081__380__11-35-01-606.txt,1044,220.843,1015.12,543954.87724,16146.12,508.027,674.440881226051,2000-01-01 11:35:01
381,500_145_QEPB04081__381__11-35-02-612.txt,1044,220.843,1015.12,543125.58874,16156.62,508.027,673.412145593867,2000-01-01 11:35:02
382,500_145_QEPB04081__382__11-35-03-610.txt,1044,220.843,1015.12,542197.795,16146,508.027,672.247126436782,2000-01-01 11:35:03
383,500_145_QEPB04081__383__11-35-04-605.txt,1044,220.843,1015.12,542770.83524,16184.62,508.027,672.955249042143,2000-01-01 11:35:04
384,500_145_QEPB04081__384__11-35-05-596.txt,1044,220.843,1015.12,543177.07525,16203.25,508.027,673.465517241379,2000-01-01 11:35:05
385,500_145_QEPB04081__385__11-35-06-596.txt,1044,220.843,1015.12,542944.40824,16168.62,508.027,673.183218390802,2000-01-01 11:35:06
386,500_145_QEPB04081__386__11-35-07-593.txt,1044,220.843,1015.12,543436.07524,16151.12,508.027,673.784750957851,2000-01-01 11:35:07
387,500_145_QEPB04081__387__11-35-08-584.txt,1044,220.843,1015.12,480639.13824,14277.12,508.027,595.938007662832,2000-01-01 11:35:08
388,500_145_QEPB04081__388__11-35-09-580.txt,1044,220.843,1015.12,534537.61025,15912.75,508.8,662.75,2000-01-01 11:35:09
389,500_145_QEPB04081__389__11-35-10-577.txt,1044,220.843,1015.12,545481.63876,16215.38,508.027,676.32636015326,2000-01-01 11:35:10
390,500_145_QEPB04081__390__11-35-11-572.txt,1044,220.843,1015.12,542425.14174,16164.12,508.8,672.531877394633,2000-01-01 11:35:11
391,500_145_QEPB04081__391__11-35-12-567.txt,1044,220.843,1015.12,543338.723,16154.5,508.027,673.672413793103,2000-01-01 11:35:12
392,500_145_QEPB04081__392__11-35-13-561.txt,1044,220.843,1015.12,543858.22226,16186.38,508.8,674.327318007666,2000-01-01 11:35:13
393,500_145_QEPB04081__393__11-35-14-561.txt,1044,220.843,1015.12,542557.84874,16157.12,508.027,672.696628352487,2000-01-01 11:35:14
394,500_145_QEPB04081__394__11-35-15-559.txt,1044,220.843,1015.12,543581.51374,16129.62,508.027,673.976321839078,2000-01-01 11:35:15
395,500_145_QEPB04081__395__11-35-16-555.txt,1044,220.843,1015.12,543445.41024,16131.12,508.027,673.795287356319,2000-01-01 11:35:16
396,500_145_QEPB04081__396__11-35-17-556.txt,1044,220.843,1015.12,542878.9825,16177,508.8,673.094827586207,2000-01-01 11:35:17
397,500_145_QEPB04081__397__11-35-18-560.txt,1044,220.843,1015.12,543459.77925,16148.25,508.8,673.82183908046,2000-01-01 11:35:18
398,500_145_QEPB04081__398__11-35-19-550.txt,1044,220.843,1015.12,542510.34,16158,508.027,672.635057471264,2000-01-01 11:35:19
399,500_145_QEPB04081__399__11-35-20-546.txt,1044,220.843,1015.12,542286.53226,16162.38,508.027,672.350306513413,2000-01-01 11:35:20
400,500_145_QEPB04081__400__11-35-21-538.txt,1044,220.843,1015.12,543135.65574,16119.62,508.027,673.420766283522,2000-01-01 11:35:21
401,500_145_QEPB04081__401__11-35-22-535.txt,1044,220.843,1015.12,542877.8545,16141,508.027,673.090996168582,2000-01-01 11:35:22
